Date,Open,High,Low,Close,Volume,ema_20,ema_50,ema_100,rsi_14,rsi_change,macd,macd_signal,macd_hist,bb_percent,bb_width,obv,obv_slope,adx,plus_di,minus_di,label
2024-06-14,49808.1484375,50252.94921875,49530.44921875,50002.0,816700,47997.24920392912,46282.04329501487,43766.207892193896,63.94905573849648,0.7759355715961078,966.8773196402616,831.8224708530054,135.05484878725633,0.9659652300536112,9.989448918773665,-21.0380429273152,13.613028333785437,10.845032815106622,22.703636510677715,26.37870039127684,1
2024-06-21,50194.3515625,51957.0,49900.19921875,51661.44921875,1000000,48346.22063391206,46493.00039006331,43922.54930460095,69.68993228098749,5.740876542491009,1140.6839127947023,893.5947592413448,247.0891535533575,1.1470429209524966,11.57245645402981,-21.03720327659271,13.95509944188742,10.633449111089757,28.11426302439109,24.005717433133903,1
2024-06-28,51280.25,53180.75,51138.8984375,52342.25,1000000,48726.79485925377,46722.38272770788,44089.27605104449,71.68226058949881,1.9923283085113184,1318.16681690095,978.509170773266,339.6576461276841,1.1310042235187676,12.915422379502198,-21.036346395484166,13.974564340769724,11.09218799134497,30.90594549047832,21.899549365663344,1
2024-07-05,52351.1484375,53357.69921875,51996.6484375,52660.3515625,363300,49101.41930718199,46955.244250640906,44259.00031859807,72.58889254338953,0.9066319538907236,1467.5741534012775,1076.3221672988682,391.2519861024096,1.065302703585399,14.339347872845844,-21.036080718502493,12.80298697075161,11.608625473669605,29.845075323953747,20.60200372960362,0
2024-07-12,52533.1015625,52794.55078125,51749.44921875,52278.8984375,840400,49404.03636721228,47164.01500306675,44417.8101823387,69.70680176396283,-2.8820907794267043,1537.4773825294396,1168.5532103449823,368.9241721844571,0.9445983599705154,15.123947596028149,-21.036695185878934,-13.64163443786184,11.898380106272771,28.451099111296223,20.744512861667165,0
2024-07-19,52330.05078125,52782.75,52146.30078125,52265.6015625,618400,49676.56638581111,47364.07722108375,44573.21199184684,69.60305873997308,-0.1037430239897503,1573.663040592481,1249.5751763944822,324.08786419799844,0.8907347851894202,15.758670626762784,-21.037147094586707,-13.334892393330367,12.167437979404289,27.605492958260136,20.127957147986592,0
2024-07-26,52145.6015625,52547.55078125,50438.30078125,51295.94921875,1000000,49830.79332228148,47518.26827981576,44706.33550129047,62.31927133543939,-7.28378740453369,1506.7289613331304,1301.005933382212,205.72302795091852,0.7407577872076219,15.879663374380746,-21.03793539966814,-13.891916815606866,11.43937875475611,24.95803838107694,25.96354037374997,1
2024-08-02,51546.6484375,52340.25,51087.8515625,51350.1484375,1000000,49975.49380944515,47668.53808992102,44837.89615349264,62.555146777405405,0.2358754419660158,1441.4406151318326,1329.092869732136,112.34774539969658,0.7252019396934115,15.253004632381897,-21.036995190108797,14.068058336467123,10.763323760439944,23.515941227794716,24.463344441264294,0
2024-08-09,50586.25,50747.55078125,49659.05078125,50484.5,836600,50023.97058949799,47778.967968747646,44949.71009104724,56.47450936423515,-6.080637413170251,1304.8075270523914,1324.2358011961871,-19.42827414379576,0.5920515976367922,14.359753613423168,-21.03760632097804,-13.637102533303889,11.03801839526624,21.69322505508687,29.1159642363282,1
2024-08-16,50412.6015625,50830.69921875,49654.6484375,50516.8984375,580200,50070.91609883152,47886.33779105166,45059.95144444234,56.64437234363759,0.1698629794024313,1185.473700613482,1296.4833810796465,-111.00968046616435,0.5774883021439681,13.45875742004622,-21.037182528339105,13.27112987421156,11.22749537506847,20.89093436155345,27.518526543804235,1
2024-08-23,50683.55078125,51117.8515625,50283.55078125,50933.44921875,661900,50153.06211025233,48005.83235684375,45176.25833106229,58.86703546694291,2.222663123305324,1111.6979877982303,1259.5263024233632,-147.82831462513286,0.6230958169621328,13.22577529152668,-21.036698840552347,13.402871276908108,11.168433349867994,21.43513058927774,26.411477878849592,1
2024-08-30,51100.6484375,51466.55078125,50938.1015625,51351.0,962000,50267.15143308544,48137.0154016734,45298.53044331849,61.024039811666654,2.157004344723745,1074.5364746917112,1222.5283368770329,-147.99186218532168,0.667026291738,13.034697576108591,-21.03599543534083,13.776770769148342,10.826039241796058,22.619682901379505,25.700023518249104,0
2024-09-06,51579.5,51750.1015625,50447.30078125,50576.8515625,752700,50296.64668350588,48232.69525111758,45403.0516535993,55.24020459164959,-5.783835220017068,971.4204682727432,1172.3067631561748,-200.88629488343167,0.5279740475832098,12.047252712369689,-21.036545844499468,-13.531423349572291,10.858377181117342,21.12225036057656,26.492622548583327,1
2024-09-13,50549.25,51994.1015625,50369.3984375,51938.05078125,716700,50452.97088329103,48378.00331112277,45532.45757691912,62.05099456780072,6.810789976151135,988.1469482918036,1135.4748001833009,-147.32785189149695,0.7295190851125749,11.575932002126208,-21.036021767110284,13.482414017264976,10.671590981523138,20.623855662221292,24.32952972074406,1
2024-09-20,52038.69921875,54066.1015625,51921.44921875,53793.19921875,847100,50771.08786762045,48590.36393495129,45696.03661933161,68.9789820923304,6.9279875245296765,1137.979855591169,1135.9758112648744,2.0040443262948884,0.9714549963695024,12.332916176541865,-21.035401982076767,13.649575210917115,10.86414683438621,28.526540600765404,21.79929806975152,1
2024-09-27,53917.8984375,54467.3515625,53741.3984375,53834.30078125,928800,51062.82243082327,48796.00851715908,45857.19036511217,69.11351839499449,0.1345363026640882,1245.6806357477471,1157.916776161449,87.76385958629817,0.949100705146795,11.648854733861318,-21.03472197903761,13.741649786023292,11.290300721961714,29.503452999190245,21.003055468026403,0
2024-10-04,53556.94921875,53726.3984375,51347.25,51462.05078125,947600,51100.84417848296,48900.55919418226,45968.1777000852,54.438559988110185,-14.6749584068843,1126.6264819017888,1151.658717309517,-25.032235407728194,0.5259690786170058,10.26082313794308,-21.03541574136144,-13.761688806563804,10.987085658697607,25.99971057945092,29.940887876837152,0
2024-10-11,51543.19921875,51784.80078125,50194.30078125,51172.30078125,1000000,51107.649569222674,48989.64709955746,46071.22964228648,52.95943493880719,-1.4791250493029937,997.3974271005136,1120.8064592677165,-123.4090321672029,0.4453089907761667,9.349964704247856,-21.03616562873003,-13.840204146163924,11.341791923559146,24.03400205281697,33.15779405365338,1
2024-10-18,51263.25,52199.44921875,51000.8984375,52094.19921875,569300,51201.60667870146,49111.39424148659,46190.49636657289,56.96584890640967,4.006413967602477,958.3249953946652,1088.3101664931062,-129.985171098441,0.6177285675825442,8.287626491080017,-21.03574919974146,13.252164571480751,11.37476427212877,24.64457208098635,31.24096868413791,0
