Date,Open,High,Low,Close,Volume,ema_20,ema_50,ema_100,rsi_14,rsi_change,macd,macd_signal,macd_hist,bb_percent,bb_width,obv,obv_slope,adx,plus_di,minus_di,label
2023-10-13,19539.44921875,19843.30078125,19480.5,19751.05078125,1000000,19324.55032217314,18621.67209394021,17706.725890695037,62.32930678206151,1.402288130254476,407.241628216605,430.6716303280348,-23.43000211142976,0.7102265702448785,8.918117275579041,18.5044905104189,13.881580094000189,33.91864928468681,31.534137816478346,17.28930444793799,0
2023-10-20,19737.25,19849.75,19512.349609375,19542.650390625,994300,19345.321757263795,18657.788889888638,17743.08083128771,57.575405354744966,-4.753901427316542,375.4952881563222,419.63636189369225,-44.14107373737005,0.5677625592774251,7.945459768689222,18.495304806479965,-13.809795256700337,33.59398778578234,29.562384712204164,16.138489479399023,0
2023-10-27,19521.599609375,19556.849609375,18837.849609375,19047.25,906900,19316.93397085772,18673.061874598883,17768.905963341418,48.1700089914394,-9.405396363305565,306.8245314420674,397.07399580336727,-90.24946436129989,0.1978682529861675,7.056591413658336,18.48685231531228,-13.717788572092456,31.3022423723892,25.64498081212996,26.431096274414877,1
2023-11-03,19053.400390625,19276.25,18940.0,19230.599609375,1000000,19308.71165071651,18694.926099492062,17797.850391975746,51.33837286337887,3.1683638719394693,264.15226033184445,370.4896487090627,-106.33738837721825,0.3008398108712247,6.489954787878144,18.49631035282951,13.830695678219392,29.17419305995271,24.04054868942584,24.777482251007296,1
2023-11-10,19345.849609375,19464.400390625,19309.69921875,19425.349609375,935000,19319.820027731606,18723.57015870316,17830.07809925098,54.51868052408943,3.180307660710561,243.24489965766043,345.04069889878224,-101.7957992411218,0.4069790119584146,5.235170923746779,18.504941935145503,13.74830287778897,27.50229914722159,26.56603821098388,23.66866229974118,1
2023-11-17,19486.75,19875.25,19414.75,19731.80078125,1000000,19359.056289971453,18763.108614489312,17867.735974142048,59.05357327241637,4.534892748326939,248.53871455358603,325.740302029743,-77.20158747615699,0.6860799169020599,5.065506138689145,18.514094590489144,13.815811512672862,26.920856571553788,31.99759507174609,21.616733503195334,1
2023-11-24,19731.150390625,19875.150390625,19670.5,19794.69921875,869200,19400.54609271227,18803.56314798973,17905.893662154085,59.93654265274438,0.8829693803280065,254.8714794771331,311.5665375192211,-56.695058042087965,0.725875543565152,5.06740126984584,18.52198023379589,13.675329677846952,26.380945608433684,30.72286589855605,20.755560006755623,1
2023-12-01,19844.650390625,20291.55078125,19800.0,20267.900390625,1000000,19483.15126394205,18860.988137897,17952.666072618857,65.8950524644025,5.958509811658118,294.6767707835934,308.18858417209555,-13.511813388502162,1.06924830328537,5.931916327624927,18.5329284970483,14.012885738267457,26.714706697769262,35.73057187552986,18.79760841298628,1
2023-12-08,20601.94921875,21006.099609375,20507.75,20969.400390625,1000000,19624.698799816622,18943.670971337317,18012.4033858467,72.43913325837431,6.544080793971816,378.46522669852857,322.2439126773821,56.22131402114644,1.283263253960292,8.454136161406598,18.54826185244661,14.36288081738008,28.065318027264787,43.73893886931804,16.332422359940487,1
2023-12-15,20965.30078125,21492.30078125,20769.5,21456.650390625,1000000,19799.17037989361,19042.2191838584,18080.60629683241,75.89841355182499,3.459280293450675,478.66740467519776,353.52861107694525,125.1387935982525,1.2454308697246264,11.536157396008468,18.56191118147358,14.261030006021304,29.84025216498164,46.59717680293899,14.34826461457161,0
2023-12-22,21434.80078125,21593.0,20976.80078125,21349.400390625,1000000,19946.81133329661,19132.6968782414,18145.33489274909,73.70549311920266,-2.19292043262233,543.1629298173175,391.4554748250197,151.70745499229776,1.0653377147397969,13.368667472708363,18.54945560092569,-14.17010403715747,31.586070197907357,43.56126374203164,12.908508675438837,1
2023-12-29,21365.19921875,21801.44921875,21329.44921875,21731.400390625,1000000,20116.77219589931,19234.606819903503,18216.346090726835,76.32886578541388,2.6233726662112247,617.97665544357,436.7597109487298,181.21694449484025,1.072643918085317,15.456068086982503,18.559428267630988,13.946539697563276,33.40573143902554,43.60726203543782,11.921699433468287,0
2024-01-05,21727.75,21834.349609375,21500.349609375,21710.80078125,1000000,20268.584442123185,19331.712465446504,18285.54321331145,75.88916721751903,-0.439698567894851,667.9056550530986,482.9888997696036,184.91675528349504,0.9819328897229852,16.80259312461884,18.547360098640908,-14.13621702249972,35.12678848685403,41.74895659692316,11.265413028537624,1
2024-01-12,21747.599609375,21928.25,21448.650390625,21894.55078125,1000000,20423.43837918288,19432.21592881135,18357.00870970627,77.15343811732124,1.264270899802213,714.0704763420144,529.2052150840858,184.86526125792864,0.962091306938928,17.970134429386842,18.557739915391416,13.984663285089876,36.81744217779511,40.00972320621978,10.38164469134655,0
2024-01-19,22053.150390625,22124.150390625,21285.55078125,21622.400390625,1000000,20537.625237415465,19518.10551554914,18421.6699311106,71.19865412158163,-5.954783995739618,720.3919379134713,567.442559649963,152.94937826350838,0.8454405379101445,18.475424263570407,18.541705639099195,-14.416707457931617,38.57596938226119,37.86678159908541,9.045417100003018,0
2024-01-26,21716.69921875,21750.25,21137.19921875,21352.599609375,1000000,20615.24184426876,19590.046460405058,18479.708142561383,65.7784771388265,-5.420176982755123,695.6124857923787,593.0765448784462,102.53594091393256,0.7484198329437112,18.759127178900243,18.53034200712326,-14.058692787143908,39.636093964404914,34.38275527419712,10.439650799485204,1
2024-02-02,21433.099609375,22126.80078125,21429.599609375,21853.80078125,1000000,20733.19983826697,19678.82113965388,18546.52185817898,70.3015087986305,4.523031659803991,708.2530371770808,616.1118433381731,92.14119383890772,0.840222137510753,19.64126877846718,18.54755742678153,14.4770127767643,41.01827059845537,35.96807277834448,9.278608740717962,0
2024-02-09,21921.05078125,22053.30078125,21629.900390625,21782.5,1000000,20833.13318700345,19761.318349863534,18610.600633264545,68.90624673901107,-1.3952620596194265,704.397531784165,633.7689810273715,70.62855075679352,0.7905832289635726,19.92527073782812,18.529797903579077,-14.507857918753643,42.30172033007365,33.75697658831115,8.708216866740115,1
2024-02-16,21800.80078125,22068.650390625,21530.19921875,22040.69921875,1000000,20948.139475741213,19850.705834917902,18678.523377531583,71.13998847117776,2.233741732166692,713.9466030514341,649.8045054321841,64.14209761924997,0.8174567099282465,20.232935557150817,18.54493966351371,14.347080130550172,43.09136558928914,31.135610876867307,9.469853275266546,1
2024-02-23,22103.44921875,22297.5,21875.25,22212.69921875,1000000,21068.573736980143,19943.33302644073,18748.50705755571,72.55444632973507,1.4144578585573129,727.0127232403029,665.2461489938079,61.766574246495,0.8220623367252318,20.477341289813037,18.555741225674065,14.02228160836668,44.09276311560031,32.5549423502552,8.887040269059113,1
2024-03-01,22169.19921875,22353.30078125,21860.650390625,22338.75,1000000,21189.5429048868,20037.27094697247,18819.600977208072,73.57652703388214,1.022080704147072,739.0199996903793,680.0009191331222,59.0190805572571,0.8162235235584336,20.676461868105115,18.56767992120709,14.133746810890688,45.08603910290755,31.03121679400224,8.249145821045616,1
