Date,Open,High,Low,Close,Volume
2011-08-26,16155.990234375,16549.2109375,15765.5302734375,15848.830078125,63000
2011-09-02,16080.740234375,16989.859375,16068.73046875,16821.4609375,39200
2011-09-09,16678.33984375,17211.80078125,16488.30078125,16866.970703125,68200
2011-09-16,16668.25,17122.5390625,16374.6796875,16933.830078125,79800
2011-09-23,16865.9296875,17191.119140625,16052.4697265625,16162.0595703125,79600
2011-09-30,16209.1904296875,16756.080078125,15801.009765625,16453.759765625,93800
2011-10-07,16255.9697265625,16347.48046875,15745.4296875,16232.5400390625,72200
2011-10-14,16270.0703125,17112.44921875,16230.76953125,17082.689453125,91800
2011-10-21,17176.05078125,17188.55078125,16669.0390625,16785.640625,69600
2011-10-28,17011.060546875,17908.130859375,16898.599609375,17804.80078125,54000
2011-11-04,17806.2109375,17813.109375,17278.029296875,17562.609375,84200
2011-11-11,17593.669921875,17658.33984375,17096.83984375,17192.8203125,44200
2011-11-18,17348.51953125,17391.990234375,16164.990234375,16371.509765625,91200
2011-11-25,16297.0302734375,16297.0302734375,15478.6904296875,15695.4296875,96000
2011-12-02,15890.7998046875,16888.83984375,15849.5703125,16846.830078125,100200
2011-12-09,16812.30078125,17003.7109375,16142.3203125,16213.4599609375,61800
2011-12-16,16354.9599609375,16360.3203125,15425.2001953125,15491.349609375,104000
2011-12-23,15440.099609375,15911.23046875,15135.8603515625,15738.7001953125,96600
2011-12-30,15782.169921875,16049.1201171875,15406.9296875,15454.919921875,60000
2012-01-06,15640.5595703125,16004.6904296875,15640.5595703125,15867.73046875,72400
2012-01-13,15840.2197265625,16257.33984375,15678.2998046875,16154.6201171875,83400
2012-01-20,16086.740234375,16788.48046875,16037.599609375,16739.009765625,83200
2012-01-27,16667.01953125,17258.970703125,16659.3203125,17233.98046875,64400
2012-02-03,17138.0390625,17630.529296875,16828.330078125,17604.9609375,124000
2012-02-10,17741.91015625,17890.109375,17579.58984375,17748.689453125,96200
2012-02-17,17761.69921875,18423.060546875,17665.890625,18289.349609375,107600
2012-02-24,18303.73046875,18523.779296875,17848.9296875,17923.5703125,81400
2012-03-02,17975.189453125,18001.349609375,17381.640625,17636.80078125,91000
2012-03-09,17598.419921875,17691.9609375,17008.76953125,17503.240234375,63800
2012-03-16,17772.099609375,18040.689453125,17426.580078125,17466.19921875,77800
2012-03-23,17531.470703125,17687.009765625,17136.5,17361.740234375,72400
2012-03-30,17377.58984375,17439.509765625,16920.609375,17404.19921875,85400
2012-04-06,17429.9609375,17664.099609375,17382.380859375,17486.01953125,30600
2012-04-13,17407.66015625,17486.01953125,17027.30078125,17094.509765625,60200
2012-04-20,17047.869140625,17530.30078125,17010.16015625,17373.83984375,55000
2012-04-27,17347.759765625,17444.1796875,17019.240234375,17134.25,58600
2012-05-04,17195.509765625,17432.330078125,16776.720703125,16831.080078125,37400
2012-05-11,16620.439453125,16944.130859375,16233.759765625,16292.98046875,58600
2012-05-18,16318.3603515625,16390.330078125,15809.7099609375,16152.75,62000
2012-05-25,16187.66015625,16366.7197265625,15847.0302734375,16217.8203125,53800
2012-06-01,16289.8203125,16544.380859375,15933.48046875,15965.16015625,58600
2012-06-08,15808.8798828125,16767.76953125,15748.98046875,16718.869140625,59800
2012-06-15,16804.890625,16967.759765625,16553.470703125,16949.830078125,48000
2012-06-22,17039.5390625,17109.94921875,16636.08984375,16972.509765625,53000
2012-06-29,17038.76953125,17448.48046875,16815.869140625,17429.98046875,46600
2012-07-06,17438.6796875,17562.890625,17351.5,17521.119140625,44400
2012-07-13,17449.9296875,17631.189453125,17181.169921875,17213.69921875,43200
2012-07-20,17241.98046875,17318.9296875,17038.58984375,17158.439453125,48800
2012-07-27,17047.73046875,17047.73046875,16598.48046875,16839.189453125,55400
2012-08-03,16919.140625,17291.990234375,16919.140625,17197.9296875,50400
2012-08-10,17313.05078125,17726.640625,17313.05078125,17557.740234375,61200
2012-08-17,17551.689453125,17801.390625,17522.099609375,17691.080078125,37600
2012-08-24,17705.140625,17972.5390625,17705.140625,17783.2109375,35400
2012-08-31,17769.439453125,17820.0703125,17337.609375,17380.75,47200
2012-09-07,17465.599609375,17701.19921875,17250.80078125,17683.73046875,50200
2012-09-14,17780.9296875,18498.5390625,17677.380859375,18464.26953125,52600
2012-09-21,18619.900390625,18866.869140625,18291.9296875,18752.830078125,53600
2012-09-28,18756.310546875,18869.939453125,18552.6796875,18762.740234375,57800
2012-10-05,18784.640625,19137.2890625,18745.279296875,18938.4609375,67600
2012-10-12,18969.189453125,18969.189453125,18581.490234375,18675.1796875,43200
2012-10-19,18690.990234375,18806.560546875,18535.369140625,18682.310546875,36800
