Date,Open,High,Low,Close,Volume
2022-09-02,38111.15817075209,39667.18714543041,37943.410122361645,39420.54296875,659900
2022-09-09,39411.59440265754,40685.47733433219,39257.79525817987,40415.23046875,974000
2022-09-16,40539.97695334109,41839.66061234929,40288.43092462966,40776.328125,1031300
2022-09-23,40685.127549124045,41677.16554316215,39412.23983787201,39545.7890625,968200
2022-09-30,39027.397555632575,39228.94208605911,37385.91682776734,38631.5,1120200
2022-10-07,38444.45221148561,39607.8907442624,37962.80936442989,39177.59375,737800
2022-10-14,38641.102890138834,39570.3914470194,38437.50216387478,39305.14453125,877600
2022-10-21,39295.14399463325,41031.77446730909,39146.24338473958,40783.578125,1266700
2022-10-28,41347.87058829255,41530.16714795477,40838.82598068995,40990.375,902600
2022-11-04,41265.21924083606,41676.76501976088,40818.673543842415,41257.96875,1171400
2022-11-11,41740.16343564171,42345.00930325477,41318.12050736358,42136.5625,1392700
2022-11-18,42177.06133025349,42622.255903253215,41964.96222909416,42436.95703125,913000
2022-11-25,42286.45772398986,43338.64430573424,42202.06026744004,42983.44921875,1542200
2022-12-02,42756.70227834148,43514.54391168495,42739.50325948733,43103.25,1144900
2022-12-09,43268.84839580863,43852.88806519864,42947.95096184205,43632.94140625,1663900
2022-12-16,43455.3466881986,44151.28786944239,43080.04849504141,43218.99609375,1557500
2022-12-23,43345.84843854809,43614.14074168416,41597.16488090006,41667.56640625,1314700
2022-12-30,41715.86610274812,43497.5440125112,41568.96546852383,42985.94921875,1350300
2023-01-06,43038.25,43578.3984375,41877.0,42188.80078125,1798900100
2023-01-13,42404.8515625,42716.80078125,41729.0,42371.25,870500
2023-01-20,42622.5,42715.6484375,41861.1015625,42506.80078125,1041600
2023-01-27,42891.44921875,43078.8984375,40148.80078125,40345.30078125,958600
2023-02-03,39856.1484375,42015.6484375,39419.80078125,41499.69921875,1717200
2023-02-10,41530.1484375,41791.94921875,41095.1015625,41559.3984375,804100
2023-02-17,41563.5,41979.1015625,40882.69921875,41131.75,656900
2023-02-24,41221.55078125,41292.6015625,39600.25,39909.3984375,814200
2023-03-03,39820.3984375,41390.1484375,39745.3984375,41251.3515625,1025800
2023-03-10,41418.3984375,41671.19921875,40341.69921875,40485.44921875,602300
2023-03-17,40356.1015625,40690.05078125,38613.1484375,39598.1015625,914200
2023-03-24,39512.1015625,40201.6015625,38941.8984375,39395.3515625,681000
2023-03-31,39484.69921875,40690.3984375,39273.75,40608.6484375,844100
2023-04-07,40695.80078125,41274.69921875,40535.8984375,41041.0,541400
2023-04-14,41116.1484375,42196.19921875,40727.25,42132.55078125,748700
2023-04-21,42603.55078125,42603.55078125,41799.0,42118.0,937600
2023-04-28,42469.94921875,43302.05078125,42269.1015625,43233.8984375,1061500
2023-05-05,43395.05078125,43739.80078125,42582.19921875,42661.19921875,844100
2023-05-12,42796.8515625,43905.94921875,42780.30078125,43793.55078125,1037100
2023-05-19,43821.05078125,44151.69921875,43446.3984375,43969.3984375,1005900
2023-05-26,43935.30078125,44095.25,43390.30078125,44018.0,787800
2023-06-02,44276.80078125,44498.6015625,43706.1484375,43937.8515625,918700
2023-06-09,44103.25,44459.25,43917.8984375,43989.0,659800
2023-06-16,44035.19921875,44212.3515625,43397.5,43938.1484375,868900
2023-06-23,44015.30078125,44042.1484375,43345.94921875,43622.8984375,1001900
2023-06-30,43714.75,44787.1015625,43541.75,44747.3515625,693100
2023-07-07,44957.94921875,45655.5,44844.80078125,44925.0,1523300
2023-07-14,44958.6484375,45184.30078125,44547.80078125,44819.30078125,1196100
2023-07-21,44951.19921875,46369.5,44695.05078125,46075.19921875,1365100
2023-07-28,46131.8984375,46310.1015625,45238.80078125,45468.1015625,1267400
2023-08-04,45546.3515625,45782.75,44279.3984375,44879.5,1147700
2023-08-11,44993.69921875,45096.8515625,44120.8984375,44199.1015625,1036400
2023-08-18,44066.6015625,44212.75,43600.3515625,43851.05078125,606300
2023-08-25,43952.8515625,44949.8984375,43862.0,44231.44921875,872300
2023-09-01,44253.6484375,44779.6484375,43830.75,44436.1015625,1482300
2023-09-08,44647.6484375,45383.3515625,44207.25,45156.3984375,1064300
2023-09-15,45340.80078125,46310.3984375,45231.30078125,46231.5,1458200
2023-09-22,46100.94921875,46252.94921875,44548.8984375,44612.05078125,1189900
2023-09-29,44615.0,44936.55078125,44182.5,44584.55078125,1222800
2023-10-06,44561.5,44566.30078125,43857.5,44360.6015625,903800
2023-10-13,44057.80078125,44710.55078125,43796.75,44287.94921875,833300
2023-10-20,44204.75,44589.8515625,43558.1015625,43723.05078125,787100
2023-10-27,43822.69921875,43831.30078125,42105.3984375,42782.0,910700
2023-11-03,42721.3984375,43416.1015625,42390.5,43318.25,760400
2023-11-10,43627.75,43908.69921875,43283.8515625,43820.1015625,710400
2023-11-17,43915.1015625,44420.94921875,43513.8515625,43583.94921875,743800
2023-11-24,43591.5,43806.5,43230.94921875,43769.1015625,552500
2023-12-01,43851.55078125,44951.1015625,43739.80078125,44814.19921875,851600
2023-12-08,45671.5,47303.6484375,45484.19921875,47262.0,1307900
2023-12-15,47233.30078125,48219.94921875,46886.8984375,48143.55078125,1073800
